"GHO (CODE)","GHO (DISPLAY)","GHO (URL)","DATASOURCE (CODE)","DATASOURCE (DISPLAY)","DATASOURCE (URL)","PUBLISHSTATE (CODE)","PUBLISHSTATE (DISPLAY)","PUBLISHSTATE (URL)","YEAR (CODE)","YEAR (DISPLAY)","YEAR (URL)","REGION (CODE)","REGION (DISPLAY)","REGION (URL)","COUNTRY (CODE)","COUNTRY (DISPLAY)","COUNTRY (URL)","ALCOHOLTYPE (CODE)","ALCOHOLTYPE (DISPLAY)","ALCOHOLTYPE (URL)","Display Value","Numeric","Low","High","StdErr","StdDev","Comments"
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRN","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2002","2002","","EMR","Eastern Mediterranean","","IRN","Iran (Islamic Republic of)","","SA_BEER","Beer","","0","0.00000","0.00000","0.00000","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRN","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2002","2002","","EMR","Eastern Mediterranean","","IRN","Iran (Islamic Republic of)","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0.00","0.00002","0.00001","0.00002","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRN","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2002","2002","","EMR","Eastern Mediterranean","","IRN","Iran (Islamic Republic of)","","SA_SPIRITS","Spirits","","0.01","0.01151","0.00690","0.01603","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRN","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2002","2002","","EMR","Eastern Mediterranean","","IRN","Iran (Islamic Republic of)","","SA_TOTAL","All types","","0.01","0.01153","0.00691","0.01604","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRN","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2002","2002","","EMR","Eastern Mediterranean","","IRN","Iran (Islamic Republic of)","","SA_WINE","Wine","","0","0.00000","0.00000","0.00000","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRN","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2003","2003","","EMR","Eastern Mediterranean","","IRN","Iran (Islamic Republic of)","","SA_BEER","Beer","","0","0.00000","0.00000","0.00000","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRN","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2003","2003","","EMR","Eastern Mediterranean","","IRN","Iran (Islamic Republic of)","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0.00","0.00002","0.00001","0.00002","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRN","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2003","2003","","EMR","Eastern Mediterranean","","IRN","Iran (Islamic Republic of)","","SA_SPIRITS","Spirits","","0.01","0.01151","0.00707","0.01579","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRN","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2003","2003","","EMR","Eastern Mediterranean","","IRN","Iran (Islamic Republic of)","","SA_TOTAL","All types","","0.01","0.01153","0.00710","0.01581","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRN","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2003","2003","","EMR","Eastern Mediterranean","","IRN","Iran (Islamic Republic of)","","SA_WINE","Wine","","0","0.00000","0.00000","0.00000","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRN","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2004","2004","","EMR","Eastern Mediterranean","","IRN","Iran (Islamic Republic of)","","SA_BEER","Beer","","0","0.00000","0.00000","0.00000","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRN","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2004","2004","","EMR","Eastern Mediterranean","","IRN","Iran (Islamic Republic of)","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0.00","0.00002","0.00001","0.00002","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRN","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2004","2004","","EMR","Eastern Mediterranean","","IRN","Iran (Islamic Republic of)","","SA_SPIRITS","Spirits","","0.01","0.01151","0.00685","0.01618","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRN","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2004","2004","","EMR","Eastern Mediterranean","","IRN","Iran (Islamic Republic of)","","SA_TOTAL","All types","","0.01","0.01153","0.00687","0.01620","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRN","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2004","2004","","EMR","Eastern Mediterranean","","IRN","Iran (Islamic Republic of)","","SA_WINE","Wine","","0","0.00000","0.00000","0.00000","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRN","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2005","2005","","EMR","Eastern Mediterranean","","IRN","Iran (Islamic Republic of)","","SA_BEER","Beer","","0","0.00000","0.00000","0.00000","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRN","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2005","2005","","EMR","Eastern Mediterranean","","IRN","Iran (Islamic Republic of)","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0.00","0.00002","0.00001","0.00002","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRN","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2005","2005","","EMR","Eastern Mediterranean","","IRN","Iran (Islamic Republic of)","","SA_SPIRITS","Spirits","","0.01","0.01151","0.00700","0.01588","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRN","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2005","2005","","EMR","Eastern Mediterranean","","IRN","Iran (Islamic Republic of)","","SA_TOTAL","All types","","0.01","0.01153","0.00702","0.01590","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRN","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2005","2005","","EMR","Eastern Mediterranean","","IRN","Iran (Islamic Republic of)","","SA_WINE","Wine","","0","0.00000","0.00000","0.00000","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRN","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2006","2006","","EMR","Eastern Mediterranean","","IRN","Iran (Islamic Republic of)","","SA_BEER","Beer","","0.00","0.00011","0.00006","0.00015","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRN","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2006","2006","","EMR","Eastern Mediterranean","","IRN","Iran (Islamic Republic of)","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0.00","0.00003","0.00002","0.00005","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRN","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2006","2006","","EMR","Eastern Mediterranean","","IRN","Iran (Islamic Republic of)","","SA_SPIRITS","Spirits","","0.02","0.01625","0.00996","0.02270","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRN","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2006","2006","","EMR","Eastern Mediterranean","","IRN","Iran (Islamic Republic of)","","SA_TOTAL","All types","","0.02","0.01665","0.01040","0.02316","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRN","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2006","2006","","EMR","Eastern Mediterranean","","IRN","Iran (Islamic Republic of)","","SA_WINE","Wine","","0.00","0.00026","0.00016","0.00037","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRN","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2007","2007","","EMR","Eastern Mediterranean","","IRN","Iran (Islamic Republic of)","","SA_BEER","Beer","","0.00","0.00193","0.00116","0.00274","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRN","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2007","2007","","EMR","Eastern Mediterranean","","IRN","Iran (Islamic Republic of)","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0.00","0.00005","0.00003","0.00007","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRN","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2007","2007","","EMR","Eastern Mediterranean","","IRN","Iran (Islamic Republic of)","","SA_SPIRITS","Spirits","","0.02","0.02129","0.01307","0.02981","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRN","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2007","2007","","EMR","Eastern Mediterranean","","IRN","Iran (Islamic Republic of)","","SA_TOTAL","All types","","0.02","0.02341","0.01500","0.03153","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRN","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2007","2007","","EMR","Eastern Mediterranean","","IRN","Iran (Islamic Republic of)","","SA_WINE","Wine","","0.00","0.00014","0.00008","0.00019","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRN","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2008","2008","","EMR","Eastern Mediterranean","","IRN","Iran (Islamic Republic of)","","SA_BEER","Beer","","0.00","0.00178","0.00106","0.00247","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRN","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2008","2008","","EMR","Eastern Mediterranean","","IRN","Iran (Islamic Republic of)","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0.00","0.00005","0.00003","0.00007","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRN","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2008","2008","","EMR","Eastern Mediterranean","","IRN","Iran (Islamic Republic of)","","SA_SPIRITS","Spirits","","0.02","0.02381","0.01439","0.03343","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRN","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2008","2008","","EMR","Eastern Mediterranean","","IRN","Iran (Islamic Republic of)","","SA_TOTAL","All types","","0.03","0.02572","0.01639","0.03541","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRN","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2008","2008","","EMR","Eastern Mediterranean","","IRN","Iran (Islamic Republic of)","","SA_WINE","Wine","","0.00","0.00008","0.00005","0.00011","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRN","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2009","2009","","EMR","Eastern Mediterranean","","IRN","Iran (Islamic Republic of)","","SA_BEER","Beer","","0.00","0.00074","0.00044","0.00105","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRN","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2009","2009","","EMR","Eastern Mediterranean","","IRN","Iran (Islamic Republic of)","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0.00","0.00005","0.00003","0.00007","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRN","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2009","2009","","EMR","Eastern Mediterranean","","IRN","Iran (Islamic Republic of)","","SA_SPIRITS","Spirits","","0.03","0.02640","0.01633","0.03586","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRN","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2009","2009","","EMR","Eastern Mediterranean","","IRN","Iran (Islamic Republic of)","","SA_TOTAL","All types","","0.03","0.02720","0.01704","0.03690","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRN","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2009","2009","","EMR","Eastern Mediterranean","","IRN","Iran (Islamic Republic of)","","SA_WINE","Wine","","0.00","0.00002","0.00001","0.00002","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRQ","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2000","2000","","EMR","Eastern Mediterranean","","IRQ","Iraq","","SA_BEER","Beer","","0.20","0.19886","0.12725","0.27537","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRQ","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2000","2000","","EMR","Eastern Mediterranean","","IRQ","Iraq","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0","0.00000","0.00000","0.00000","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRQ","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2000","2000","","EMR","Eastern Mediterranean","","IRQ","Iraq","","SA_SPIRITS","Spirits","","0.02","0.01933","0.01125","0.02690","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRQ","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2000","2000","","EMR","Eastern Mediterranean","","IRQ","Iraq","","SA_TOTAL","All types","","0.22","0.22058","0.14872","0.29755","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRQ","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2000","2000","","EMR","Eastern Mediterranean","","IRQ","Iraq","","SA_WINE","Wine","","0.00","0.00239","0.00152","0.00341","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRQ","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2001","2001","","EMR","Eastern Mediterranean","","IRQ","Iraq","","SA_BEER","Beer","","0.16","0.16488","0.10092","0.22462","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRQ","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2001","2001","","EMR","Eastern Mediterranean","","IRQ","Iraq","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0","0.00000","0.00000","0.00000","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRQ","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2001","2001","","EMR","Eastern Mediterranean","","IRQ","Iraq","","SA_SPIRITS","Spirits","","0.02","0.01933","0.01127","0.02672","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRQ","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2001","2001","","EMR","Eastern Mediterranean","","IRQ","Iraq","","SA_TOTAL","All types","","0.19","0.18660","0.12216","0.24826","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRQ","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2001","2001","","EMR","Eastern Mediterranean","","IRQ","Iraq","","SA_WINE","Wine","","0.00","0.00239","0.00152","0.00323","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRQ","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2002","2002","","EMR","Eastern Mediterranean","","IRQ","Iraq","","SA_BEER","Beer","","0.14","0.14421","0.09281","0.20258","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRQ","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2002","2002","","EMR","Eastern Mediterranean","","IRQ","Iraq","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0","0.00000","0.00000","0.00000","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRQ","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2002","2002","","EMR","Eastern Mediterranean","","IRQ","Iraq","","SA_SPIRITS","Spirits","","0.02","0.01933","0.01175","0.02700","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRQ","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2002","2002","","EMR","Eastern Mediterranean","","IRQ","Iraq","","SA_TOTAL","All types","","0.17","0.16593","0.11433","0.22311","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRQ","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2002","2002","","EMR","Eastern Mediterranean","","IRQ","Iraq","","SA_WINE","Wine","","0.00","0.00239","0.00150","0.00337","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRQ","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2003","2003","","EMR","Eastern Mediterranean","","IRQ","Iraq","","SA_BEER","Beer","","0.06","0.06169","0.03843","0.08601","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRQ","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2003","2003","","EMR","Eastern Mediterranean","","IRQ","Iraq","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0","0.00000","0.00000","0.00000","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRQ","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2003","2003","","EMR","Eastern Mediterranean","","IRQ","Iraq","","SA_SPIRITS","Spirits","","0.02","0.01933","0.01199","0.02723","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRQ","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2003","2003","","EMR","Eastern Mediterranean","","IRQ","Iraq","","SA_TOTAL","All types","","0.08","0.08341","0.05702","0.10714","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRQ","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2003","2003","","EMR","Eastern Mediterranean","","IRQ","Iraq","","SA_WINE","Wine","","0.00","0.00239","0.00145","0.00339","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRQ","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2004","2004","","EMR","Eastern Mediterranean","","IRQ","Iraq","","SA_BEER","Beer","","0.31","0.30556","0.17905","0.41891","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRQ","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2004","2004","","EMR","Eastern Mediterranean","","IRQ","Iraq","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0.00","0.00145","0.00086","0.00201","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRQ","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2004","2004","","EMR","Eastern Mediterranean","","IRQ","Iraq","","SA_SPIRITS","Spirits","","0.02","0.01933","0.01160","0.02670","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRQ","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2004","2004","","EMR","Eastern Mediterranean","","IRQ","Iraq","","SA_TOTAL","All types","","0.33","0.32884","0.20264","0.44404","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRQ","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2004","2004","","EMR","Eastern Mediterranean","","IRQ","Iraq","","SA_WINE","Wine","","0.00","0.00250","0.00150","0.00349","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRQ","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2005","2005","","EMR","Eastern Mediterranean","","IRQ","Iraq","","SA_BEER","Beer","","0.15","0.14931","0.09103","0.20800","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRQ","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2005","2005","","EMR","Eastern Mediterranean","","IRQ","Iraq","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0.00","0.00170","0.00100","0.00245","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHIRQ","(FAO) 1961-1999; (FAO, IWSR) 2000-2018","","PUBLISHED","Published","","2005","2005","","EMR","Eastern Mediterranean","","IRQ","Iraq","","SA_SPIRITS","Spirits","","0.03","0.02772","0.01680","0.03823","","",""
