"GHO (CODE)","GHO (DISPLAY)","GHO (URL)","DATASOURCE (CODE)","DATASOURCE (DISPLAY)","DATASOURCE (URL)","PUBLISHSTATE (CODE)","PUBLISHSTATE (DISPLAY)","PUBLISHSTATE (URL)","YEAR (CODE)","YEAR (DISPLAY)","YEAR (URL)","REGION (CODE)","REGION (DISPLAY)","REGION (URL)","COUNTRY (CODE)","COUNTRY (DISPLAY)","COUNTRY (URL)","ALCOHOLTYPE (CODE)","ALCOHOLTYPE (DISPLAY)","ALCOHOLTYPE (URL)","Display Value","Numeric","Low","High","StdErr","StdDev","Comments"
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2016","2016","","EUR","Europe","","ARM","Armenia","","SA_WINE","Wine","","0.3","0.30000","0.18719","0.41064","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2017","2017","","EUR","Europe","","ARM","Armenia","","SA_WINE","Wine","","0.38","0.38000","0.23752","0.52714","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2017","2017","","EUR","Europe","","ARM","Armenia","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0.01","0.01000","0.00589","0.01403","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2019","2019","","EUR","Europe","","ARM","Armenia","","SA_BEER","Beer","","0.52","0.52000","0.31121","0.70129","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2019","2019","","EUR","Europe","","ARM","Armenia","","SA_SPIRITS","Spirits","","2.78","2.78000","1.74347","3.82093","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHATG","(FAO) 1962-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2010","2010","","AMR","Americas","","ATG","Antigua and Barbuda","","SA_TOTAL","All types","","7.16","7.16000","5.53759","8.83637","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHATG","(FAO) 1962-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2011","2011","","AMR","Americas","","ATG","Antigua and Barbuda","","SA_WINE","Wine","","1.08","1.08000","0.65279","1.49389","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHATG","(FAO) 1962-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2012","2012","","AMR","Americas","","ATG","Antigua and Barbuda","","SA_WINE","Wine","","1.86","1.86000","1.16703","2.56154","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHATG","(FAO) 1962-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2012","2012","","AMR","Americas","","ATG","Antigua and Barbuda","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0.27","0.27000","0.16624","0.37892","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHATG","(FAO) 1962-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2014","2014","","AMR","Americas","","ATG","Antigua and Barbuda","","SA_BEER","Beer","","2.59","2.59000","1.60384","3.57381","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHATG","(FAO) 1962-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2014","2014","","AMR","Americas","","ATG","Antigua and Barbuda","","SA_SPIRITS","Spirits","","3.52","3.52000","2.14412","4.87668","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHATG","(FAO) 1962-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2015","2015","","AMR","Americas","","ATG","Antigua and Barbuda","","SA_TOTAL","All types","","9.06","9.06000","6.92013","11.02579","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHATG","(FAO) 1962-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2016","2016","","AMR","Americas","","ATG","Antigua and Barbuda","","SA_WINE","Wine","","3.1","3.10000","1.93510","4.36762","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHATG","(FAO) 1962-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2017","2017","","AMR","Americas","","ATG","Antigua and Barbuda","","SA_WINE","Wine","","3.8","3.80000","2.38919","5.23088","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHATG","(FAO) 1962-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2017","2017","","AMR","Americas","","ATG","Antigua and Barbuda","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0.29","0.29000","0.17038","0.39998","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHATG","(FAO) 1962-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2018","2018","","AMR","Americas","","ATG","Antigua and Barbuda","","SA_BEER","Beer","","2.97","2.97000","1.87571","4.07969","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHATG","(FAO) 1962-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2019","2019","","AMR","Americas","","ATG","Antigua and Barbuda","","SA_BEER","Beer","","2.97","2.97000","1.69913","4.22352","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHATG","(FAO) 1962-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2019","2019","","AMR","Americas","","ATG","Antigua and Barbuda","","SA_SPIRITS","Spirits","","4.55","4.55000","2.88204","6.24530","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHAUS","(WDT) 1961-1989;  (NDRI) 1990-1999; Australia 2000-2018","","PUBLISHED","Published","","2010","2010","","WPR","Western Pacific","","AUS","Australia","","SA_TOTAL","All types","","10.52","10.52000","8.17651","13.02037","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHAUS","(WDT) 1961-1989;  (NDRI) 1990-1999; Australia 2000-2018","","PUBLISHED","Published","","2011","2011","","WPR","Western Pacific","","AUS","Australia","","SA_WINE","Wine","","3.79","3.79000","2.26359","5.30843","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHAUS","(WDT) 1961-1989;  (NDRI) 1990-1999; Australia 2000-2018","","PUBLISHED","Published","","2012","2012","","WPR","Western Pacific","","AUS","Australia","","SA_WINE","Wine","","3.78","3.78000","2.32721","5.20052","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHAUS","(WDT) 1961-1989;  (NDRI) 1990-1999; Australia 2000-2018","","PUBLISHED","Published","","2012","2012","","WPR","Western Pacific","","AUS","Australia","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0.85","0.85000","0.50179","1.18222","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHAUS","(WDT) 1961-1989;  (NDRI) 1990-1999; Australia 2000-2018","","PUBLISHED","Published","","2013","2013","","WPR","Western Pacific","","AUS","Australia","","SA_BEER","Beer","","4.04","4.04000","2.48099","5.62532","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHAUS","(WDT) 1961-1989;  (NDRI) 1990-1999; Australia 2000-2018","","PUBLISHED","Published","","2014","2014","","WPR","Western Pacific","","AUS","Australia","","SA_BEER","Beer","","4.02","4.02000","2.49769","5.55087","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHAUS","(WDT) 1961-1989;  (NDRI) 1990-1999; Australia 2000-2018","","PUBLISHED","Published","","2014","2014","","WPR","Western Pacific","","AUS","Australia","","SA_SPIRITS","Spirits","","1.23","1.23000","0.71387","1.71128","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHAUS","(WDT) 1961-1989;  (NDRI) 1990-1999; Australia 2000-2018","","PUBLISHED","Published","","2015","2015","","WPR","Western Pacific","","AUS","Australia","","SA_TOTAL","All types","","9.68","9.68000","7.57486","11.58293","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHAUS","(WDT) 1961-1989;  (NDRI) 1990-1999; Australia 2000-2018","","PUBLISHED","Published","","2016","2016","","WPR","Western Pacific","","AUS","Australia","","SA_WINE","Wine","","3.79","3.79000","2.27105","5.26629","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHAUS","(WDT) 1961-1989;  (NDRI) 1990-1999; Australia 2000-2018","","PUBLISHED","Published","","2017","2017","","WPR","Western Pacific","","AUS","Australia","","SA_WINE","Wine","","3.74","3.74000","2.25373","5.18204","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHAUS","(WDT) 1961-1989;  (NDRI) 1990-1999; Australia 2000-2018","","PUBLISHED","Published","","2017","2017","","WPR","Western Pacific","","AUS","Australia","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0.84","0.84000","0.50493","1.16089","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHAUS","(WDT) 1961-1989;  (NDRI) 1990-1999; Australia 2000-2018","","PUBLISHED","Published","","2018","2018","","WPR","Western Pacific","","AUS","Australia","","SA_BEER","Beer","","3.71","3.71000","2.29973","5.17082","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHAUS","(WDT) 1961-1989;  (NDRI) 1990-1999; Australia 2000-2018","","PUBLISHED","Published","","2019","2019","","WPR","Western Pacific","","AUS","Australia","","SA_BEER","Beer","","3.71","3.71000","2.26302","5.24682","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHAUS","(WDT) 1961-1989;  (NDRI) 1990-1999; Australia 2000-2018","","PUBLISHED","Published","","2019","2019","","WPR","Western Pacific","","AUS","Australia","","SA_SPIRITS","Spirits","","1.32","1.32000","0.80109","1.84468","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHAUT","(FAO) 1960-1962;  (WDT) 1963-1999;  (Anton Proksch Institute) 2000-2017; WHO  2018","","PUBLISHED","Published","","2010","2010","","EUR","Europe","","AUT","Austria","","SA_TOTAL","All types","","12.1","12.10000","9.26408","14.99860","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHAUT","(FAO) 1960-1962;  (WDT) 1963-1999;  (Anton Proksch Institute) 2000-2017; WHO  2018","","PUBLISHED","Published","","2011","2011","","EUR","Europe","","AUT","Austria","","SA_WINE","Wine","","4.1","4.10000","2.49073","5.78504","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHAUT","(FAO) 1960-1962;  (WDT) 1963-1999;  (Anton Proksch Institute) 2000-2017; WHO  2018","","PUBLISHED","Published","","2012","2012","","EUR","Europe","","AUT","Austria","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0","0.00000","0.00000","0.00000","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHAUT","(FAO) 1960-1962;  (WDT) 1963-1999;  (Anton Proksch Institute) 2000-2017; WHO  2018","","PUBLISHED","Published","","2013","2013","","EUR","Europe","","AUT","Austria","","SA_BEER","Beer","","6.1","6.10000","3.72342","8.39859","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHAUT","(FAO) 1960-1962;  (WDT) 1963-1999;  (Anton Proksch Institute) 2000-2017; WHO  2018","","PUBLISHED","Published","","2014","2014","","EUR","Europe","","AUT","Austria","","SA_BEER","Beer","","6.2","6.20000","3.84821","8.66360","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHAUT","(FAO) 1960-1962;  (WDT) 1963-1999;  (Anton Proksch Institute) 2000-2017; WHO  2018","","PUBLISHED","Published","","2014","2014","","EUR","Europe","","AUT","Austria","","SA_SPIRITS","Spirits","","2","2.00000","1.19480","2.76945","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHAUT","(FAO) 1960-1962;  (WDT) 1963-1999;  (Anton Proksch Institute) 2000-2017; WHO  2018","","PUBLISHED","Published","","2015","2015","","EUR","Europe","","AUT","Austria","","SA_TOTAL","All types","","11.6","11.60000","8.72648","14.58764","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHAUT","(FAO) 1960-1962;  (WDT) 1963-1999;  (Anton Proksch Institute) 2000-2017; WHO  2018","","PUBLISHED","Published","","2016","2016","","EUR","Europe","","AUT","Austria","","SA_WINE","Wine","","3.7","3.70000","2.30945","5.06143","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHAUT","(FAO) 1960-1962;  (WDT) 1963-1999;  (Anton Proksch Institute) 2000-2017; WHO  2018","","PUBLISHED","Published","","2017","2017","","EUR","Europe","","AUT","Austria","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0","0.00000","0.00000","0.00000","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHAUT","(FAO) 1960-1962;  (WDT) 1963-1999;  (Anton Proksch Institute) 2000-2017; WHO  2018","","PUBLISHED","Published","","2018","2018","","EUR","Europe","","AUT","Austria","","SA_BEER","Beer","","6.1","6.10000","3.67690","8.60455","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHAUT","(FAO) 1960-1962;  (WDT) 1963-1999;  (Anton Proksch Institute) 2000-2017; WHO  2018","","PUBLISHED","Published","","2019","2019","","EUR","Europe","","AUT","Austria","","SA_BEER","Beer","","6.3","6.30000","3.81861","8.50876","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHAUT","(FAO) 1960-1962;  (WDT) 1963-1999;  (Anton Proksch Institute) 2000-2017; WHO  2018","","PUBLISHED","Published","","2019","2019","","EUR","Europe","","AUT","Austria","","SA_SPIRITS","Spirits","","1.9","1.90000","1.12985","2.64497","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHAZE","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2008; Statistical Yearbook 2009-2017","","PUBLISHED","Published","","2010","2010","","EUR","Europe","","AZE","Azerbaijan","","SA_TOTAL","All types","","0.99","0.99000","0.75647","1.24281","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHAZE","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2008; Statistical Yearbook 2009-2017","","PUBLISHED","Published","","2011","2011","","EUR","Europe","","AZE","Azerbaijan","","SA_WINE","Wine","","0.15","0.15000","0.09113","0.21113","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHAZE","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2008; Statistical Yearbook 2009-2017","","PUBLISHED","Published","","2012","2012","","EUR","Europe","","AZE","Azerbaijan","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0.01","0.01000","0.00621","0.01374","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHAZE","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2008; Statistical Yearbook 2009-2017","","PUBLISHED","Published","","2013","2013","","EUR","Europe","","AZE","Azerbaijan","","SA_BEER","Beer","","0.36","0.36000","0.21525","0.49981","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHAZE","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2008; Statistical Yearbook 2009-2017","","PUBLISHED","Published","","2014","2014","","EUR","Europe","","AZE","Azerbaijan","","SA_BEER","Beer","","0.2","0.20000","0.12338","0.27645","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHAZE","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2008; Statistical Yearbook 2009-2017","","PUBLISHED","Published","","2014","2014","","EUR","Europe","","AZE","Azerbaijan","","SA_SPIRITS","Spirits","","0","0.00000","0.00000","0.00000","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHAZE","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2008; Statistical Yearbook 2009-2017","","PUBLISHED","Published","","2015","2015","","EUR","Europe","","AZE","Azerbaijan","","SA_TOTAL","All types","","0.51","0.51000","0.37258","0.64236","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHAZE","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2008; Statistical Yearbook 2009-2017","","PUBLISHED","Published","","2016","2016","","EUR","Europe","","AZE","Azerbaijan","","SA_WINE","Wine","","0.15","0.15000","0.09115","0.20493","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHAZE","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2008; Statistical Yearbook 2009-2017","","PUBLISHED","Published","","2017","2017","","EUR","Europe","","AZE","Azerbaijan","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0","0.00000","0.00000","0.00000","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHAZE","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2008; Statistical Yearbook 2009-2017","","PUBLISHED","Published","","2018","2018","","EUR","Europe","","AZE","Azerbaijan","","SA_BEER","Beer","","0.34","0.34000","0.21282","0.48206","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHAZE","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2008; Statistical Yearbook 2009-2017","","PUBLISHED","Published","","2019","2019","","EUR","Europe","","AZE","Azerbaijan","","SA_BEER","Beer","","0.36","0.36000","0.21783","0.49791","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHAZE","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2008; Statistical Yearbook 2009-2017","","PUBLISHED","Published","","2019","2019","","EUR","Europe","","AZE","Azerbaijan","","SA_SPIRITS","Spirits","","0.94","0.94000","0.58216","1.28423","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHBDI","(FAO) 1961-1999; (FAO, GlobalData, Wine Institute) 2000-2017","","PUBLISHED","Published","","2010","2010","","AFR","Africa","","BDI","Burundi","","SA_TOTAL","All types","","4.61","4.61000","3.41121","5.92778","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHBDI","(FAO) 1961-1999; (FAO, GlobalData, Wine Institute) 2000-2017","","PUBLISHED","Published","","2011","2011","","AFR","Africa","","BDI","Burundi","","SA_WINE","Wine","","0","0.00000","0.00000","0.00000","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHBDI","(FAO) 1961-1999; (FAO, GlobalData, Wine Institute) 2000-2017","","PUBLISHED","Published","","2012","2012","","AFR","Africa","","BDI","Burundi","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","2.66","2.66000","1.60644","3.77863","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHBDI","(FAO) 1961-1999; (FAO, GlobalData, Wine Institute) 2000-2017","","PUBLISHED","Published","","2013","2013","","AFR","Africa","","BDI","Burundi","","SA_BEER","Beer","","1.73","1.73000","1.01616","2.39147","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHBDI","(FAO) 1961-1999; (FAO, GlobalData, Wine Institute) 2000-2017","","PUBLISHED","Published","","2014","2014","","AFR","Africa","","BDI","Burundi","","SA_BEER","Beer","","1.7","1.70000","1.04166","2.30290","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHBDI","(FAO) 1961-1999; (FAO, GlobalData, Wine Institute) 2000-2017","","PUBLISHED","Published","","2014","2014","","AFR","Africa","","BDI","Burundi","","SA_SPIRITS","Spirits","","0.01","0.01000","0.00615","0.01378","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHBDI","(FAO) 1961-1999; (FAO, GlobalData, Wine Institute) 2000-2017","","PUBLISHED","Published","","2015","2015","","AFR","Africa","","BDI","Burundi","","SA_TOTAL","All types","","3.99","3.99000","2.87528","5.03349","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHBDI","(FAO) 1961-1999; (FAO, GlobalData, Wine Institute) 2000-2017","","PUBLISHED","Published","","2016","2016","","AFR","Africa","","BDI","Burundi","","SA_WINE","Wine","","0","0.00000","0.00000","0.00000","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHBDI","(FAO) 1961-1999; (FAO, GlobalData, Wine Institute) 2000-2017","","PUBLISHED","Published","","2017","2017","","AFR","Africa","","BDI","Burundi","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","2.23","2.23000","1.39398","3.08639","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHBDI","(FAO) 1961-1999; (FAO, GlobalData, Wine Institute) 2000-2017","","PUBLISHED","Published","","2018","2018","","AFR","Africa","","BDI","Burundi","","SA_BEER","Beer","","1.84","1.84000","1.08590","2.55809","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHBDI","(FAO) 1961-1999; (FAO, GlobalData, Wine Institute) 2000-2017","","PUBLISHED","Published","","2019","2019","","AFR","Africa","","BDI","Burundi","","SA_BEER","Beer","","1.84","1.84000","1.10786","2.59485","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHBDI","(FAO) 1961-1999; (FAO, GlobalData, Wine Institute) 2000-2017","","PUBLISHED","Published","","2019","2019","","AFR","Africa","","BDI","Burundi","","SA_SPIRITS","Spirits","","0","0.00000","0.00000","0.00000","","",""
